,origin_crs,Count
243,BPB,63
244,BPK,112
245,BPN,63
246,BPS,63
247,BPW,24
248,BRE,109
249,BRF,84
250,BRG,85
251,BRI,24
252,BRK,23
253,BRP,10
254,BRS,129
255,BRT,99
256,BRU,23
257,BRV,58
258,BRW,73
259,BRX,141
260,BSB,35
261,BSC,58
262,BSD,31
263,BSE,22
264,BSH,113
265,BSJ,21
266,BSK,60
267,BSM,15
268,BSN,15
269,BSO,103
270,BSP,131
271,BSR,11
272,BSV,87
273,BSW,57
274,BSY,129
275,BTB,20
276,BTD,79
277,BTE,33
278,BTF,18
279,BTG,51
280,BTH,29
281,BTL,63
282,BTN,29
283,BTO,120
284,BTP,28
285,BTR,28
286,BTT,16
287,BTY,89
288,BUB,84
289,BUC,8
290,BUD,6
291,BUE,17
292,BUG,76
293,BUH,22
294,BUJ,35
295,BUK,8
296,BUL,58
297,BUO,33
298,BUT,56
299,BUU,80
300,BUW,46
301,BUX,47
302,BUY,61
303,BVD,133
304,BWB,21
305,BWD,75
306,BWK,1
307,BWN,51
308,BWO,90
309,BWS,28
310,BWT,21
311,BXB,106
312,BXD,71
313,BXH,133
314,BXW,120
315,BXY,132
316,BYA,4
317,BYB,79
318,BYK,61
319,BYM,93
320,BYN,75
321,BYS,4
322,CAA,55
323,CAK,12
324,CAM,104
325,CAO,51
326,CAR,13
327,CAS,92
328,CAT,129
329,CAU,4
330,CBB,3
331,CBE,11
332,CBG,24
333,CBH,129
334,CBK,16
335,CBN,3
336,CBP,131
337,CBR,50
338,CBW,12
339,CBY,11
340,CCH,27
341,CDI,14
342,CDN,132
343,CDS,132
344,CDU,26
345,CED,67
346,CEF,47
347,CEH,58
348,CEL,83
349,CES,28
350,CET,17
351,CEY,39
352,CFB,135
353,CFD,53
354,CFH,104
355,CFL,47
356,CFN,23
357,CFO,59
358,CFR,34
359,CFT,135
360,CGM,7
361,CHD,45
362,CHE,131
363,CHF,39
364,CHG,24
365,CHH,95
366,CHI,123
367,CHK,132
368,CHL,107
369,CHM,82
370,CHN,105
371,CHO,32
372,CHP,129
373,CHR,17
374,CHT,10
375,CHU,89
376,CHW,81
377,CHX,139
378,CHY,127
379,CIL,12
380,CIR,131
381,CIT,133
382,CKL,4
383,CKN,13
384,CLA,103
385,CLC,23
386,CLD,132
387,CLE,14
388,CLG,110
389,CLH,96
390,CLI,94
391,CLJ,133
392,CLK,134
393,CLL,27
394,CLM,22
395,CLN,79
396,CLP,135
397,CLS,18
398,CLT,10
399,CLV,49
400,CLW,72
401,CLY,80
402,CMB,24
403,CMD,131
404,CME,11
405,CMF,22
406,CMR,4
407,CNE,84
408,CNF,26
409,CNG,54
410,CNL,55
411,CNM,26
412,CNN,129
413,CNO,26
414,CNP,63
415,CNS,62
416,CNY,8
417,COB,27
418,COE,4
419,COH,71
420,COL,18
421,COM,16
422,COO,111
423,COP,14
424,COR,14
425,COS,50
426,COT,61
427,COV,55
428,CPK,113
429,CPM,18
430,CPN,10
431,CPT,129
432,CPU,67
433,CPY,29
434,CRA,54
435,CRB,17
436,CRD,58
437,CRE,73
438,CRG,62
439,CRH,128
440,CRI,132
441,CRL,87
442,CRM,14
443,CRN,113
444,CRT,12
445,CRV,8
446,CRW,109
447,CRY,132
448,CSA,30
449,CSB,131
450,CSD,110
451,CSG,73
452,CSH,131
453,CSK,6
454,CSL,50
455,CSM,16
456,CSN,129
457,CSO,87
458,CSR,95
459,CSS,129
460,CST,139
461,CSW,15
462,CSY,50
463,CTF,135
464,CTH,128
465,CTK,140
466,CTL,36
467,CTM,78
468,CTN,135
469,CTO,35
470,CTR,70
471,CTT,9
472,CTW,98
473,CUD,68
474,CUF,107
475,CUM,26
476,CUS,23
477,CUX,87
478,CWC,17
479,CWD,45
480,CWE,33
481,CWH,123
482,CWL,46
483,CWN,95
484,CWU,30
485,CWX,24
486,CYP,137
487,CYT,98
488,DAN,79
489,DAR,18
490,DAT,122
491,DBD,69
492,DBG,23
493,DBR,14
494,DBY,60
495,DCH,19
496,DCW,17
497,DDG,58
498,DDK,128
499,DDP,58
500,DEA,12
501,DEN,23
502,DEP,135
503,DEW,64
504,DFD,109
505,DFI,60
506,DGC,99
507,DGT,107
508,DHM,18
509,DHN,69
510,DID,31
511,DIG,14
512,DIS,9
513,DKG,120
514,DKT,120
515,DLH,28
516,DLJ,127
517,DLK,129
518,DLM,68
519,DLS,12
520,DLT,7
521,DMH,26
522,DMK,135
523,DMP,11
524,DMS,95
525,DND,16
526,DNG,118
527,DNM,99
528,DNT,33
529,DNY,16
530,DOC,11
531,DOD,60
532,DON,62
533,DOR,79
534,DOT,18
535,DOW,11
536,DPD,120
537,DPT,11
538,DRF,6
539,DRG,131
540,DRI,4
541,DRO,80
542,DRT,62
543,DSL,89
544,DSM,11
545,DSY,75
546,DTG,77
547,DTN,61
548,DTW,53
549,DUD,58
550,DUL,24
551,DUR,25
552,DVC,10
553,DVH,47
554,DVN,89
555,DVP,11
556,DWL,12
557,DWN,97
558,DWW,12
559,DYP,129
560,DZY,58
561,EAD,134
562,EAG,19
563,EAL,143
564,EAR,109
565,EBA,87
566,EBD,82
567,EBL,13
568,EBN,26
569,EBR,116
570,EBT,113
571,ECC,95
572,ECL,76
573,ECR,135
574,ECS,9
575,EDG,73
576,EDL,80
577,EDN,134
578,EDR,119
579,EDW,136
580,EDY,94
581,EFF,110
582,EFL,32
583,EGF,62
584,EGG,10
585,EGH,127
586,EGN,38
587,EGR,95
588,EGT,16
589,ELD,126
590,ELE,134
591,ELO,18
592,ELP,70
593,ELR,62
594,ELS,127
595,ELW,134
596,ELY,21
597,EMD,28
598,EML,83
599,EMP,128
600,EMS,32
601,ENC,124
602,ENF,120
603,ENL,118
604,ENT,97
605,EPD,129
606,EPH,139
607,EPS,136
608,ERA,70
609,ERD,58
610,ERH,132
611,ERI,95
612,ERL,95
613,ESD,134
614,ESH,115
615,ESL,34
616,ESM,76
617,ESW,21
618,ETC,37
619,ETL,103
620,EUS,139
621,EVE,44
622,EWD,58
623,EWE,141
624,EWR,24
625,EWW,141
626,EXC,15
627,EXD,15
628,EXM,14
629,EXN,14
630,EXR,129
631,EXT,15
632,EYN,112
633,FAL,3
634,FAV,25
635,FAZ,73
636,FBY,72
637,FCN,134
638,FEA,50
639,FEL,128
640,FEN,37
641,FFD,27
642,FGT,95
643,FIL,4
644,FIN,11
645,FIT,24
646,FKC,9
647,FKW,9
648,FLE,114
649,FLF,77
650,FLI,95
651,FLM,4
652,FLT,24
653,FLW,127
654,FLX,14
655,FML,104
656,FMR,29
657,FMT,3
658,FNB,114
659,FNC,98
660,FNH,101
661,FNN,113
662,FNR,89
663,FNT,16
664,FNV,47
665,FNW,88
666,FNY,131
667,FOD,25
668,FOG,131
669,FOH,132
670,FOK,58
671,FOX,4
672,FPK,136
673,FRD,75
674,FRE,72
675,FRF,95
676,FRI,10
677,FRM,31
678,FRO,26
679,FRT,55
680,FRY,22
681,FSB,27
682,FSG,22
683,FSK,35
684,FST,139
685,FTN,30
686,FWY,58
687,FXN,61
688,FZH,69
689,FZP,111
690,FZW,52
691,GBD,22
692,GBK,68
693,GBL,39
694,GBS,25
695,GCR,26
696,GCT,14
697,GDH,124
698,GDL,77
699,GDN,116
700,GDP,128
701,GER,99
702,GFD,135
703,GGV,40
704,GIG,28
705,GIL,14
706,GIP,131
707,GLD,107
708,GLH,53
709,GLM,78
710,GLO,77
711,GLS,16
712,GLY,28
713,GLZ,74
714,GMB,14
715,GMD,14
716,GMN,76
717,GMT,16
718,GMV,46
719,GMY,132
720,GNB,39
721,GNF,94
722,GNH,109
723,GNL,63
724,GNR,4
725,GNT,4
726,GNW,135
727,GOB,60
728,GOD,96
729,GOE,79
730,GOM,123
731,GOO,30
732,GOR,46
733,GOS,12
734,GOX,14
735,GPK,124
736,GPO,131
737,GRA,20
738,GRB,16
739,GRC,31
740,GRF,62
741,GRN,80
742,GRP,134
743,GRT,34
744,GRV,90
745,GRY,103
746,GSD,33
747,GSL,6
748,GSN,112
749,GST,75
750,GSW,76
751,GSY,46
752,GTA,16
753,GTO,95
754,GTR,73
755,GTW,108
756,GTY,95
757,GUI,95
758,GUN,133
759,GVH,58
760,GYM,4
761,GYP,19
762,HAB,14
763,HAC,129
764,HAD,8
765,HAF,67
766,HAG,54
767,HAI,49
768,HAL,86
769,HAM,14
770,HAN,131
771,HAP,29
772,HAS,10
773,HAT,112
774,HAV,32
775,HAY,134
776,HAZ,89
777,HBB,15
778,HBD,71
779,HBN,31
780,HBP,45
781,HBY,53
782,HCB,130
783,HCH,73
784,HCN,45
785,HCT,84
786,HDB,17
787,HDE,31
788,HDF,77
789,HDG,95
790,HDH,131
791,HDL,133
792,HDM,32
793,HDN,129
794,HDW,124
795,HDY,61
796,HEC,20
797,HED,73
798,HEI,16
799,HEL,37
800,HEN,132
801,HER,115
802,HES,12
803,HEV,95
804,HEW,17
805,HEX,17
806,HFD,30
807,HFE,104
808,HFN,109
809,HFS,62
810,HFX,71
811,HGD,28
812,HGF,75
813,HGG,127
814,HGM,87
815,HGN,73
816,HGR,135
817,HGS,28
818,HGT,45
819,HGY,131
820,HHB,62
821,HHE,76
822,HHY,133
823,HIA,56
824,HIB,71
825,HID,88
826,HIG,20
827,HIL,72
828,HIN,75
829,HIP,123
830,HIR,33
831,HIT,90
832,HKC,132
833,HKM,28
834,HKN,33
835,HKW,132
836,HLB,114
837,HLD,32
838,HLG,58
839,HLI,14
840,HLM,120
841,HLN,66
842,HLR,73
843,HLS,30
844,HMC,127
845,HMD,26
846,HME,33
847,HML,96
848,HMM,36
849,HMN,132
850,HMP,127
851,HMT,30
852,HMW,127
853,HNA,17
854,HNB,16
855,HND,11
856,HNF,51
857,HNH,135
858,HNK,60
859,HNL,58
860,HNX,73
861,HOC,79
862,HOH,89
863,HOK,94
864,HOL,14
865,HON,16
866,HOO,70
867,HOP,80
868,HOR,117
869,HOT,94
870,HOU,130
871,HOV,29
872,HOW,38
873,HOX,127
874,HOY,69
875,HPA,132
876,HPD,94
877,HPL,19
878,HPN,84
879,HPQ,10
880,HPT,8
881,HRD,9
882,HRE,17
883,HRH,95
884,HRM,24
885,HRN,131
886,HRO,128
887,HRR,4
888,HRS,61
889,HRW,133
890,HRY,128
891,HSB,67
892,HSC,75
893,HSD,58
894,HSG,80
895,HSK,67
896,HSL,77
897,HSW,68
898,HSY,103
899,HTC,89
900,HTE,131
901,HTF,73
902,HTH,83
903,HTN,51
904,HTO,73
905,HTY,77
906,HUB,4
907,HUD,69
908,HUL,11
909,HUN,41
910,HUP,95
911,HUR,105
912,HUT,6
913,HUY,73
914,HVN,4
915,HWC,10
916,HWH,17
917,HWI,87
918,HWM,103
919,HWN,103
920,HWV,67
921,HWW,90
922,HWY,82
923,HXM,7
924,HXX,67
925,HYB,43
926,HYC,86
927,HYD,42
928,HYH,16
929,HYK,63
930,HYL,3
931,HYR,134
932,HYS,134
933,HYT,86
934,HYW,110
935,IFD,131
936,IFI,109
937,ILK,46
938,ILN,37
939,IMW,131
940,INC,75
941,INE,70
942,INT,108
943,IPS,14
944,IRL,74
945,ISL,131
946,ISP,26
947,IVR,115
948,IVY,11
949,JCH,16
950,JEQ,58
951,KBF,4
952,KBK,12
953,KBN,129
954,KBW,91
955,KBX,10
956,KCK,132
957,KDB,135
958,KDG,77
959,KEI,47
960,KEL,28
961,KEM,12
962,KEN,6
963,KET,14
964,KEY,11
965,KGL,113
966,KGM,10
967,KGN,10
968,KGS,40
969,KGX,139
970,KID,54
971,KIR,73
972,KIT,29
973,KIV,79
974,KKB,33
975,KKD,73
976,KKM,87
977,KKS,62
978,KLD,16
979,KLF,61
980,KLN,11
981,KLY,132
982,KMH,18
983,KML,37
984,KMP,114
985,KMS,85
986,KNA,45
987,KND,129
988,KNE,22
989,KNF,86
990,KNG,127
991,KNI,8
992,KNL,129
993,KNN,58
994,KNO,53
995,KNR,131
996,KNT,133
997,KNW,51
998,KPA,137
999,KSL,88
1000,KSN,11
1001,KSW,17
1002,KTH,136
1003,KTL,35
1004,KTN,138
1005,KTW,131
1006,KVP,79
1007,KWB,132
1008,KWG,133
1009,KYN,24
1010,LAC,24
1011,LAD,135
1012,LAG,45
1013,LAI,103
1014,LAK,20
1015,LAN,63
1016,LAP,10
1017,LAW,51
1018,LAY,63
1019,LBG,140
1020,LBK,51
1021,LBO,28
1022,LBZ,36
1023,LCK,69
1024,LCN,28
1025,LDS,62
1026,LEA,94
1027,LEB,129
1028,LED,46
1029,LEE,135
1030,LEG,75
1031,LEH,56
1032,LEI,49
1033,LEL,3
1034,LEM,128
1035,LEN,24
1036,LEO,29
1037,LER,128
1038,LES,81
1039,LET,90
1040,LEW,135
1041,LEY,87
1042,LFD,95
1043,LGD,4
1044,LGE,60
1045,LGF,89
1046,LGG,58
1047,LGJ,135
1048,LGK,16
1049,LGM,37
1050,LGN,99
1051,LGW,14
1052,LHD,129
1053,LHM,16
1054,LHO,96
1055,LHS,129
1056,LIC,62
1057,LID,19
1058,LIH,114
1059,LIP,77
1060,LIS,37
1061,LIT,25
1062,LIV,74
1063,LKE,4
1064,LMR,71
1065,LMS,51
1066,LNG,127
1067,LNY,115
1068,LOB,58
1069,LOF,129
1070,LOH,88
1071,LOO,4
1072,LOS,4
1073,LOT,88
1074,LOW,35
1075,LPR,32
1076,LPT,99
1077,LPW,58
1078,LPY,73
1079,LRB,29
1080,LRD,107
1081,LSK,6
1082,LST,138
1083,LSW,63
1084,LSY,134
1085,LTG,68
1086,LTK,32
1087,LTL,93
1088,LTM,63
1089,LTN,95
1090,LTP,21
1091,LTS,3
1092,LTT,70
1093,LTV,62
1094,LUD,29
1095,LUT,96
1096,LUX,3
1097,LVC,73
1098,LVJ,73
1099,LVM,95
1100,LVN,95
1101,LWH,24
1102,LWS,28
1103,LWT,8
1104,LYC,14
1105,LYD,21
1106,LYE,54
1107,LYM,14
1108,LYP,18
1109,LYT,18
1110,LZB,14
1111,MAC,54
1112,MAG,73
1113,MAI,111
1114,MAL,131
1115,MAN,106
1116,MAO,108
1117,MAR,12
1118,MAS,18
1119,MAT,22
1120,MAU,95
1121,MBK,37
1122,MBR,20
1123,MCB,29
1124,MCE,18
1125,MCH,9
1126,MCM,62
1127,MCO,106
1128,MCV,106
1129,MDB,31
1130,MDE,31
1131,MDG,32
1132,MDL,89
1133,MDN,25
1134,MDS,130
1135,MDW,31
1136,MEC,72
1137,MEL,61
1138,MEN,6
1139,MEO,63
1140,MEP,92
1141,MES,14
1142,MEX,81
1143,MFT,33
1144,MGM,28
1145,MGN,56
1146,MHM,126
1147,MHR,20
1148,MHS,81
1149,MIA,75
1150,MIC,38
1151,MIH,93
1152,MIJ,130
1153,MIK,62
1154,MIL,128
1155,MIM,12
1156,MIR,69
1157,MIS,18
1158,MKC,37
1159,MKM,19
1160,MKR,28
1161,MKT,19
1162,MLB,18
1163,MLD,67
1164,MLF,96
1165,MLH,98
1166,MLM,4
1167,MLT,6
1168,MLW,111
1169,MLY,61
1170,MMO,21
1171,MNE,9
1172,MNG,18
1173,MNN,46
1174,MNP,131
1175,MNR,63
1176,MOB,85
1177,MOG,139
1178,MOR,47
1179,MOS,63
1180,MOT,131
1181,MPL,86
1182,MPT,15
1183,MRD,14
1184,MRF,73
1185,MRN,62
1186,MRP,51
1187,MRS,32
1188,MRT,63
1189,MRW,123
1190,MRY,4
1191,MSD,95
1192,MSH,73
1193,MSK,16
1194,MSL,94
1195,MSN,69
1196,MSO,93
1197,MSR,11
1198,MSS,88
1199,MSW,33
1200,MTB,22
1201,MTC,130
1202,MTG,134
1203,MTL,132
1204,MTM,12
1205,MTN,12
1206,MTO,19
1207,MTP,23
1208,MVL,46
1209,MYB,141
1210,MYL,133
1211,MYT,71
1212,MZH,135
1213,NAN,73
1214,NAY,16
1215,NBA,125
1216,NBC,134
1217,NBN,63
1218,NBR,49
1219,NBT,129
1220,NBY,31
1221,NCE,14
1222,NCL,17
1223,NCM,101
1224,NCO,14
1225,NCT,22
1226,NDL,136
1227,NEH,134
1228,NEL,84
1229,NEM,129
1230,NES,68
1231,NET,35
1232,NFA,80
1233,NFD,58
1234,NFL,90
1235,NFN,6
1236,NGT,71
1237,NHD,136
1238,NHE,49
1239,NHL,14
1240,NLN,72
1241,NLS,20
1242,NLT,125
1243,NLW,95
1244,NMC,86
1245,NMK,24
1246,NMN,46
1247,NMP,51
1248,NMT,21
1249,NNG,22
1250,NNT,19
1251,NOR,51
1252,NOT,35
1253,NPD,70
1254,NQY,3
1255,NRB,131
1256,NRC,31
1257,NRD,16
1258,NRT,4
1259,NRW,7
1260,NSB,27
1261,NSD,33
1262,NSG,130
1263,NSH,132
1264,NTA,11
1265,NTC,14
1266,NTL,33
1267,NTR,19
1268,NUF,126
1269,NUM,126
1270,NUN,55
1271,NUT,32
1272,NVH,24
1273,NVN,24
1274,NVR,82
1275,NWA,4
1276,NWB,133
1277,NWD,136
1278,NWE,48
1279,NWI,68
1280,NWM,18
1281,NWN,77
1282,NWX,141
1283,NXG,139
1284,OCK,103
1285,OHL,58
1286,OKE,12
1287,OKL,124
1288,OKM,21
1289,OKN,52
1290,OLD,116
1291,OLF,29
1292,OLT,58
1293,OLY,120
1294,OMS,67
1295,OPK,73
1296,ORE,28
1297,ORN,73
1298,ORP,132
1299,ORR,75
1300,OTF,117
1301,OUN,8
1302,OUS,8
1303,OUT,52
1304,OVE,70
1305,OVR,42
1306,OXF,28
1307,OXN,6
1308,OXP,28
1309,OXS,110
1310,OXT,105
1311,PAD,139
1312,PAL,130
1313,PAN,51
1314,PAR,3
1315,PAT,95
1316,PBL,76
1317,PBO,11
1318,PBR,112
1319,PDG,75
1320,PDW,92
1321,PEA,59
1322,PEB,26
1323,PEG,14
1324,PEM,75
1325,PET,133
1326,PEV,26
1327,PEW,19
1328,PFL,102
1329,PFM,53
1330,PFR,30
1331,PFY,63
1332,PGN,11
1333,PHR,114
1334,PIL,24
1335,PIN,16
1336,PKG,62
1337,PKS,14
1338,PKT,90
1339,PLC,45
1340,PLD,22
1341,PLG,23
1342,PLM,68
1343,PLS,88
1344,PLU,134
1345,PLY,11
1346,PMA,10
1347,PMP,50
1348,PMR,135
1349,PMS,30
1350,PNE,132
1351,PNL,45
1352,PNM,3
1353,PNR,4
1354,PNS,62
1355,PNW,136
1356,PNZ,3
1357,POK,17
1358,POL,15
1359,PON,119
1360,POO,14
1361,POP,36
1362,POT,53
1363,PRB,54
1364,PRE,89
1365,PRL,79
1366,PRN,4
1367,PRP,29
1368,PRR,32
1369,PRS,60
1370,PRU,18
1371,PRW,3
1372,PRY,58
1373,PSC,76
1374,PSE,103
1375,PSH,43
1376,PSL,70
1377,PSN,24
1378,PSW,57
1379,PTC,31
1380,PTR,37
1381,PUL,43
1382,PUO,132
1383,PUR,132
1384,PUT,132
1385,PWY,24
1386,PYN,3
1387,PYT,90
1388,QBR,30
1389,QPW,133
1390,QRB,133
1391,QRP,136
1392,QUI,3
1393,RAD,25
1394,RAI,71
1395,RAM,11
1396,RAU,20
1397,RAV,4
1398,RAY,133
1399,RBR,37
1400,RCC,16
1401,RCD,93
1402,RCE,16
1403,RDA,23
1404,RDB,37
1405,RDC,51
1406,RDD,132
1407,RDF,24
1408,RDG,99
1409,RDH,126
1410,RDM,17
1411,RDN,95
1412,RDS,61
1413,RDT,113
1414,RDW,99
1415,REC,128
1416,RED,3
1417,REE,8
1418,REI,126
1419,RET,39
1420,RFD,79
1421,RFY,63
1422,RGL,63
1423,RGT,49
1424,RGW,98
1425,RHD,33
1426,RHM,132
1427,RIC,76
1428,RID,21
1429,RIL,73
1430,RIS,98
1431,RKT,20
1432,RLG,80
1433,RLN,32
1434,RMC,81
1435,RMD,143
1436,RMF,128
1437,RML,86
1438,RNF,75
1439,RNH,75
1440,RNM,132
1441,RNR,4
1442,ROB,73
1443,ROC,3
1444,ROE,129
1445,ROL,22
1446,ROM,23
1447,ROO,7
1448,ROW,58
1449,RRB,95
1450,RSG,84
1451,RSH,86
1452,RTR,78
1453,RUE,74
1454,RUF,87
1455,RUG,58
1456,RUN,61
1457,RUS,16
1458,RVB,136
1459,RVN,63
1460,RWC,28
1461,RYD,3
1462,RYE,29
1463,RYH,106
1464,RYN,103
1465,RYR,5
1466,RYS,64
1467,SAA,90
1468,SAB,4
1469,SAC,113
1470,SAD,58
1471,SAE,69
1472,SAF,117
1473,SAH,7
1474,SAJ,135
1475,SAL,23
1476,SAM,28
1477,SAN,4
1478,SAR,23
1479,SAS,63
1480,SAT,131
1481,SAU,3
1482,SAV,51
1483,SAW,76
1484,SAX,11
1485,SAY,112
1486,SBE,45
1487,SBF,11
1488,SBJ,54
1489,SBK,19
1490,SBM,136
1491,SBP,129
1492,SBS,4
1493,SBT,54
1494,SBU,119
1495,SBV,10
1496,SBY,38
1497,SCA,5
1498,SCF,56
1499,SCG,109
1500,SCR,3
1501,SCS,12
1502,SCU,35
1503,SCY,135
1504,SDA,49
1505,SDB,73
1506,SDC,119
1507,SDE,127
1508,SDG,8
1509,SDH,124
1510,SDL,73
1511,SDN,37
1512,SDP,4
1513,SDR,32
1514,SDW,12
1515,SDY,67
1516,SEA,18
1517,SEB,14
1518,SEC,18
1519,SED,24
1520,SEE,24
1521,SEF,24
1522,SEG,25
1523,SEH,117
1524,SEL,4
1525,SEM,5
1526,SEN,62
1527,SER,3
1528,SES,50
1529,SET,33
1530,SEV,118
1531,SFA,93
1532,SFD,95
1533,SFL,73
1534,SFN,49
1535,SFO,103
1536,SFR,107
1537,SGB,58
1538,SGM,10
1539,SGN,131
1540,SGR,132
1541,SHB,45
1542,SHC,50
1543,SHD,16
1544,SHE,11
1545,SHF,81
1546,SHH,23
1547,SHI,94
1548,SHJ,75
1549,SHM,4
1550,SHN,4
1551,SHO,33
1552,SHP,116
1553,SHR,44
1554,SHU,25
1555,SHW,28
1556,SHY,69
1557,SIA,79
1558,SIC,4
1559,SID,133
1560,SIE,37
1561,SIH,130
1562,SIL,28
1563,SIP,11
1564,SIT,37
1565,SIV,3
1566,SJP,15
1567,SJS,126
1568,SKG,4
1569,SKI,40
1570,SKM,29
1571,SKN,4
1572,SKS,17
1573,SKW,128
1574,SLB,16
1575,SLD,95
1576,SLH,16
1577,SLK,62
1578,SLL,14
1579,SLO,116
1580,SLQ,28
1581,SLR,20
1582,SLV,123
1583,SLW,87
1584,SLY,58
1585,SMA,58
1586,SMB,93
1587,SMD,6
1588,SMG,131
1589,SMH,126
1590,SMK,21
1591,SML,23
1592,SMN,80
1593,SMO,133
1594,SMR,58
1595,SMT,106
1596,SMY,122
1597,SNA,52
1598,SND,113
1599,SNE,99
1600,SNF,107
1601,SNG,127
1602,SNH,76
1603,SNI,28
1604,SNK,75
1605,SNL,142
1606,SNN,94
1607,SNO,40
1608,SNR,132
1609,SNS,123
1610,SNT,70
1611,SNW,31
1612,SNY,123
1613,SOA,37
1614,SOB,32
1615,SOC,80
1616,SOE,81
1617,SOF,80
1618,SOG,37
1619,SOH,129
1620,SOK,133
1621,SOL,58
1622,SOM,42
1623,SON,47
1624,SOO,87
1625,SOP,72
1626,SOR,92
1627,SOT,100
1628,SOU,37
1629,SOV,78
1630,SOW,71
1631,SPA,5
1632,SPB,131
1633,SPH,9
1634,SPI,70
1635,SPK,33
1636,SPN,9
1637,SPO,60
1638,SPP,20
1639,SPT,90
1640,SPU,62
1641,SPY,69
1642,SQE,129
1643,SQU,63
1644,SRA,141
1645,SRC,131
1646,SRD,24
1647,SRG,99
1648,SRH,131
1649,SRI,58
1650,SRL,58
1651,SRN,86
1652,SRO,38
1653,SRS,135
1654,SRT,133
1655,SRU,139
1656,SRY,81
1657,SSC,4
1658,SSD,52
1659,SSE,22
1660,SSM,69
1661,SSS,30
1662,SST,76
1663,STA,62
1664,STD,25
1665,STE,131
1666,STH,61
1667,STK,19
1668,STL,134
1669,STM,73
1670,STO,128
1671,STP,140
1672,STS,11
